location_id,start_month,end_month,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
1763158,4,,1,18,8,species,Loquat,Eriobotrya japonica,
1763159,4,,1,18,8,species,Loquat,Eriobotrya japonica,
1763156,4,,1,18,8,species,Loquat,Eriobotrya japonica,
1763290,3,,1,360,6,genus,Honeysuckle,Lonicera,
1763246,3,11,1,451,8,species,Pitanga,Eugenia uniflora,
1763244,3,5,1,92,6,genus,Mulberry,Morus,
1721326,7,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1763309,4,4,1,18,8,species,Loquat,Eriobotrya japonica,
1763310,4,4,1,18,8,species,Loquat,Eriobotrya japonica,
1763311,4,4,1,18,8,species,Loquat,Eriobotrya japonica,
1763312,4,4,1,18,8,species,Loquat,Eriobotrya japonica,
1763313,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
1763315,4,5,1,542,8,species,Wild garlic,Allium ursinum,
1763326,3,4,1,542,8,species,Wild garlic,Allium ursinum,
1763328,5,9,1,731,8,species,Natal plum,Carissa macrocarpa,
1763335,2,5,1,232,8,species,Stinging nettle,Urtica dioica,
1763338,3,5,1,18,8,species,Loquat,Eriobotrya japonica,
1763339,7,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1763351,3,5,1,59,8,species,Olive,Olea europaea,
1763356,4,,1,445,6,genus,Fig,Ficus,
1763362,4,,1,78,8,species,Passionfruit,Passiflora edulis,
1763364,12,3,1,7,8,species,Avocado,Persea americana,
1763365,5,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1763367,12,4,1,5097,7,multispecies,Lemon,Citrus,
1763374,5,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1763376,11,3,1,60,8,species,Strawberry tree,Arbutus unedo,
1763381,9,10,1,114,6,genus,Apple,Malus,
1763387,9,11,1,114,6,genus,Apple,Malus,
1763373,4,,1,2372,5,family,Legume,Fabaceae,"Leguminosae, Papilionaceae"
1763377,6,8,1,1,7,multispecies,Plum,Prunus,
1763386,5,10,1,629,8,species,Common grape,Vitis vinifera,
1763409,8,10,1,2194,7,multispecies,Crabapple,Malus,
1763415,3,5,1,18,8,species,Loquat,Eriobotrya japonica,
1763421,6,7,1,4942,8,species,Blackberry,Rubus fruticosus,
1764285,5,7,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1764291,3,4,1,340,6,genus,Redbud,Cercis,
1764295,11,,1,405,8,species,Common medlar,Mespilus germanica,"Mespilus, Crataegus germanica"
1763418,3,4,1,542,8,species,Wild garlic,Allium ursinum,
1762920,9,2,1,7,8,species,Avocado,Persea americana,
1762825,7,9,1,114,6,genus,Apple,Malus,
1764172,6,8,1,92,6,genus,Mulberry,Morus,
1764173,5,7,1,18,8,species,Loquat,Eriobotrya japonica,
1764232,7,9,1,4629,9,subspecies,Pomegranate,Punica granatum 'Afganski',
1764265,3,4,1,70,6,genus,Chestnut,Castanea,
1764269,6,7,1,454,8,species,Jambul,Syzygium cumini,Syzygium jambolanum
1764258,4,7,1,96,8,species,Black mulberry,Morus nigra,
1764259,4,7,1,96,8,species,Black mulberry,Morus nigra,
1764263,4,7,1,96,8,species,Black mulberry,Morus nigra,
1764266,3,4,1,73,6,genus,Walnut,Juglans,
1764247,4,5,1,2428,8,species,Common lilac,Syringa vulgaris,
1764271,5,6,1,105,6,genus,Strawberry,Fragaria,
1764270,4,6,2,169,6,genus,Burdock,Arctium,
1764270,4,6,2,5177,8,species,Sensitive fern,Onoclea sensibilis,
1764289,4,5,1,18,8,species,Loquat,Eriobotrya japonica,
1764290,5,6,1,115,6,genus,Serviceberry,Amelanchier,
1764282,8,,1,114,6,genus,Apple,Malus,
1764326,9,11,1,58,8,species,Strawberry guava,Psidium cattleyanum,"Psidium littorale, Guajava cattleiana"
1764328,3,7,1,731,8,species,Natal plum,Carissa macrocarpa,
1764293,11,,1,405,8,species,Common medlar,Mespilus germanica,"Mespilus, Crataegus germanica"
1764351,4,5,1,418,8,species,Common mango,Mangifera indica,
1764325,5,8,1,4529,9,subspecies,Apple,Malus pumila 'Gala',
1764357,4,4,1,164,6,genus,Elm,Ulmus,
1764355,4,4,1,164,6,genus,Elm,Ulmus,
1764356,4,4,1,164,6,genus,Elm,Ulmus,
1764372,7,9,1,4554,9,subspecies,European plum,Prunus domestica 'Mirabelle',
1764373,10,12,1,18,8,species,Loquat,Eriobotrya japonica,
1764371,6,9,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1764376,3,4,1,542,8,species,Wild garlic,Allium ursinum,
1764378,4,5,1,18,8,species,Loquat,Eriobotrya japonica,
1764375,10,12,1,388,8,species,Blackthorn,Prunus spinosa,
1764384,4,7,1,542,8,species,Wild garlic,Allium ursinum,
1764386,7,9,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1764388,5,,1,18,8,species,Loquat,Eriobotrya japonica,
1764390,12,2,1,56,6,genus,Prickly pear,Opuntia,
1764391,3,,1,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
1764396,5,7,1,3992,8,species,Native cherry,Exocarpos cupressiformis,
1766607,9,10,1,16,6,genus,Grape,Vitis,
1766639,6,7,2,296,8,species,Sweet cherry,Prunus avium,
1766639,6,7,2,62,7,multispecies,Cherry,Prunus,
1766641,7,8,2,284,8,species,American plum,Prunus americana,
1766641,7,8,2,285,6,genus,Stone fruit,Prunus,
1766667,6,7,1,122,7,multispecies,Raspberry,Rubus,
1766613,3,5,1,18,8,species,Loquat,Eriobotrya japonica,
1766640,6,8,3,88,7,multispecies,Blueberry,Vaccinium,
1766640,6,8,3,122,7,multispecies,Raspberry,Rubus,
1766640,6,8,3,1844,8,species,Woodland strawberry,Fragaria vesca,
1766666,6,,1,127,6,genus,Daylily,Hemerocallis,
1766679,7,,1,123,7,multispecies,Black raspberry,Rubus,
1766648,7,7,2,79,8,species,Apricot,Prunus armeniaca,
1766648,7,7,2,1,7,multispecies,Plum,Prunus,
1766684,6,7,1,1,7,multispecies,Plum,Prunus,
1766685,7,,1,1,7,multispecies,Plum,Prunus,
1766686,8,10,1,114,6,genus,Apple,Malus,
1766687,1,12,1,74,6,genus,Elderberry,Sambucus,
1766688,1,12,1,232,8,species,Stinging nettle,Urtica dioica,
1766689,6,10,1,112,8,species,Persian walnut,Juglans regia,
1766690,9,10,1,114,6,genus,Apple,Malus,
1766691,7,9,1,48,7,multispecies,Blackberry,Rubus,
1766692,6,7,1,1,7,multispecies,Plum,Prunus,
1766695,6,9,1,5314,8,species,California poppy,Eschscholzia californica,
1766699,7,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1766700,7,,1,48,7,multispecies,Blackberry,Rubus,
1766701,6,10,1,56,6,genus,Prickly pear,Opuntia,
1766702,6,10,1,517,0,polyphyletic,Vegetable,Plantae,
1766670,6,7,1,107,8,species,Golden currant,Ribes aureum,
1766676,7,7,1,79,8,species,Apricot,Prunus armeniaca,
1766683,7,10,1,112,8,species,Persian walnut,Juglans regia,
1766697,7,10,1,5315,9,subspecies,Rugosa rose,Rosa rugosa 'Scabrosa',
1766711,4,6,1,15,6,genus,Pear,Pyrus,
1766712,6,9,1,92,6,genus,Mulberry,Morus,
1766714,7,8,1,48,7,multispecies,Blackberry,Rubus,
1766715,7,9,1,48,7,multispecies,Blackberry,Rubus,
1766726,9,10,1,111,8,species,Black walnut,Juglans nigra,
1766734,7,8,1,92,6,genus,Mulberry,Morus,
1766735,7,8,1,92,6,genus,Mulberry,Morus,
1766755,7,8,1,48,7,multispecies,Blackberry,Rubus,
1763177,1,2,1,49,8,species,Feijoa,Acca sellowiana,Feijoa sellowiana
1762440,1,1,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1762288,10,12,1,59,8,species,Olive,Olea europaea,
1762294,12,1,1,4,8,species,Lemon,Citrus x limon,
1762295,12,1,2,4,8,species,Lemon,Citrus x limon,
1762295,12,1,2,5,8,species,Grapefruit,Citrus x paradisi,
1762297,5,9,1,10,8,species,Rosemary,Rosmarinus officinalis,
1754576,9,9,1,2194,7,multispecies,Crabapple,Malus,
1764603,5,0,1,5071,7,multispecies,Orange,Citrus,
1764182,1,12,1,10,8,species,Rosemary,Rosmarinus officinalis,
1764341,8,10,1,111,8,species,Black walnut,Juglans nigra,
1765499,6,,1,62,7,multispecies,Cherry,Prunus,
1765504,5,7,1,322,8,species,Black elderberry,Sambucus nigra,
1765498,5,6,1,1,7,multispecies,Plum,Prunus,
1765517,6,6,1,432,8,species,Redcurrant,Ribes rubrum,
1765508,5,6,1,115,6,genus,Serviceberry,Amelanchier,
1765509,5,6,1,115,6,genus,Serviceberry,Amelanchier,
1765510,5,6,1,115,6,genus,Serviceberry,Amelanchier,
1765518,6,7,1,2422,8,species,Red raspberry,Rubus idaeus,
1765520,6,6,1,432,8,species,Redcurrant,Ribes rubrum,
1765530,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1765550,,5,1,18,8,species,Loquat,Eriobotrya japonica,
1765505,5,7,1,322,8,species,Black elderberry,Sambucus nigra,
1765506,6,7,1,48,7,multispecies,Blackberry,Rubus,
1765562,8,8,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1765565,6,6,1,1,7,multispecies,Plum,Prunus,
1765566,6,6,1,1,7,multispecies,Plum,Prunus,
1765573,8,10,1,114,6,genus,Apple,Malus,
1765503,6,9,1,114,6,genus,Apple,Malus,
1765585,6,7,1,92,6,genus,Mulberry,Morus,
1765529,6,7,1,62,7,multispecies,Cherry,Prunus,
1765588,6,7,1,92,6,genus,Mulberry,Morus,
1064591,6,8,1,92,6,genus,Mulberry,Morus,
1765607,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1765619,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1765621,6,6,1,96,8,species,Black mulberry,Morus nigra,
1765622,6,6,1,96,8,species,Black mulberry,Morus nigra,
1765623,5,6,1,96,8,species,Black mulberry,Morus nigra,
1765624,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1765591,6,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1765625,6,8,1,62,7,multispecies,Cherry,Prunus,
1765567,6,6,1,99,6,genus,Mint,Mentha,
1765603,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1765612,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1765630,3,4,1,114,6,genus,Apple,Malus,
1765644,6,,1,92,6,genus,Mulberry,Morus,
1765660,6,,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1765679,7,,1,52,8,species,Peach,Prunus persica,
1721654,6,7,1,79,8,species,Apricot,Prunus armeniaca,
666520,6,6,1,163,6,genus,Linden,Tilia,
1765681,6,7,1,1,7,multispecies,Plum,Prunus,
1765688,,5,1,18,8,species,Loquat,Eriobotrya japonica,
1765708,6,,1,296,8,species,Sweet cherry,Prunus avium,
1765710,6,,1,96,8,species,Black mulberry,Morus nigra,
594181,5,8,1,195,0,polyphyletic,Huckleberry,Ericaceae,
1765754,6,6,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1765758,6,6,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1765777,6,,1,92,6,genus,Mulberry,Morus,
1765784,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1765785,6,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1765787,6,,1,62,7,multispecies,Cherry,Prunus,
1718657,6,8,2,96,8,species,Black mulberry,Morus nigra,
1718657,6,8,2,173,8,species,Red mulberry,Morus rubra,
1765755,6,6,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1765760,6,7,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1765796,5,8,1,60,8,species,Strawberry tree,Arbutus unedo,
1765798,5,9,1,60,8,species,Strawberry tree,Arbutus unedo,
1765799,5,8,1,60,8,species,Strawberry tree,Arbutus unedo,
1765800,5,8,1,60,8,species,Strawberry tree,Arbutus unedo,
1765803,6,7,1,4,8,species,Lemon,Citrus x limon,
1765844,6,,1,115,6,genus,Serviceberry,Amelanchier,
1765854,6,,1,96,8,species,Black mulberry,Morus nigra,
1765802,6,7,1,485,9,subspecies,Lemonade tree,Citrus limon x reticulata,
1765838,7,10,1,92,6,genus,Mulberry,Morus,
1765845,8,9,1,16,6,genus,Grape,Vitis,
1765868,6,6,1,1,7,multispecies,Plum,Prunus,
1765869,6,6,1,1,7,multispecies,Plum,Prunus,
1765871,6,6,1,126,8,species,Gooseberry,Ribes uva-crispa,
1765872,6,6,1,126,8,species,Gooseberry,Ribes uva-crispa,
1765880,7,7,1,285,6,genus,Stone fruit,Prunus,
1765881,6,6,1,92,6,genus,Mulberry,Morus,
1765873,7,7,1,4001,8,species,Korean mulberry,Morus australis,Morus bombycis
1765909,6,,1,115,6,genus,Serviceberry,Amelanchier,
1765910,6,,1,115,6,genus,Serviceberry,Amelanchier,
1765924,12,2,1,418,8,species,Common mango,Mangifera indica,
1765928,5,7,1,92,6,genus,Mulberry,Morus,
1765951,7,7,1,48,7,multispecies,Blackberry,Rubus,
1765952,9,9,1,116,8,species,Pawpaw,Asimina triloba,
1765967,8,9,1,520,8,species,Dog rose,Rosa canina,
1765960,6,7,1,62,7,multispecies,Cherry,Prunus,
1765962,7,9,1,744,9,subspecies,Damson plum,Prunus domestica subsp. insititia,Prunus insititia
1765963,4,9,1,74,6,genus,Elderberry,Sambucus,
1765964,8,9,1,48,7,multispecies,Blackberry,Rubus,
1765965,4,10,1,74,6,genus,Elderberry,Sambucus,
1765966,8,9,1,48,7,multispecies,Blackberry,Rubus,
1765961,5,6,1,168,8,species,Black cherry,Prunus serotina,
1765971,5,7,1,115,6,genus,Serviceberry,Amelanchier,
1765972,8,10,1,3177,9,subspecies,Honeycrisp apple,Malus pumila 'Honeycrisp',Malus domestica 'Honeycrisp'
1765975,8,9,1,114,6,genus,Apple,Malus,
1765982,8,9,1,114,6,genus,Apple,Malus,
1765974,8,9,1,114,6,genus,Apple,Malus,
1765981,6,8,1,122,7,multispecies,Raspberry,Rubus,
1765978,6,6,1,62,7,multispecies,Cherry,Prunus,
1765973,8,9,1,114,6,genus,Apple,Malus,
1722159,8,9,1,114,6,genus,Apple,Malus,
1765990,8,10,1,2194,7,multispecies,Crabapple,Malus,
1765994,6,6,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1765995,6,,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1765996,6,,1,96,8,species,Black mulberry,Morus nigra,
1765997,6,,1,96,8,species,Black mulberry,Morus nigra,
1765998,6,,1,96,8,species,Black mulberry,Morus nigra,
1765999,6,,1,96,8,species,Black mulberry,Morus nigra,
1766000,10,,1,753,9,subspecies,Concord grape,Vitis labrusca 'Concord',
1766001,6,,1,96,8,species,Black mulberry,Morus nigra,
1766002,6,,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1766004,6,,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1766005,6,,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1766006,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1766008,5,7,1,4468,9,subspecies,Sweet cherry,Prunus avium 'Bigarreau Burlat',
1766009,6,8,3,96,8,species,Black mulberry,Morus nigra,
1766009,6,8,3,97,8,species,White mulberry,Morus alba,Morus tatarica
1766009,6,8,3,120,6,genus,Hazel,Corylus,
1766010,5,7,1,296,8,species,Sweet cherry,Prunus avium,
1766011,6,,1,96,8,species,Black mulberry,Morus nigra,
1766012,5,7,1,296,8,species,Sweet cherry,Prunus avium,
1766013,5,6,1,296,8,species,Sweet cherry,Prunus avium,
1766014,5,7,1,62,7,multispecies,Cherry,Prunus,
1765993,6,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1765991,6,,1,62,7,multispecies,Cherry,Prunus,
1766003,6,7,1,96,8,species,Black mulberry,Morus nigra,
1766022,8,9,1,4942,8,species,Blackberry,Rubus fruticosus,
1766026,5,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1765988,7,8,2,2409,9,subspecies,Prune plum,Prunus domestica subsp. domestica,
1765988,7,8,2,1,7,multispecies,Plum,Prunus,
1766055,6,7,1,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
1766054,6,7,1,77,8,species,Calamondin,Citrofortunella microcarpa,Citrus microcarpa
1766094,6,,1,92,6,genus,Mulberry,Morus,
1756462,12,3,1,5283,8,species,Peruvian apple cactus,Cereus repandus,Cereus peruvianus
1766113,7,10,1,114,6,genus,Apple,Malus,
1766115,6,6,1,1,7,multispecies,Plum,Prunus,
1766116,6,6,1,1,7,multispecies,Plum,Prunus,
1766117,6,6,1,1,7,multispecies,Plum,Prunus,
1766120,6,9,1,275,8,species,Carob,Ceratonia siliqua,
1766122,6,7,1,96,8,species,Black mulberry,Morus nigra,
1766121,6,7,1,432,8,species,Redcurrant,Ribes rubrum,
1766133,6,7,1,92,6,genus,Mulberry,Morus,
1766139,5,7,1,96,8,species,Black mulberry,Morus nigra,
1766143,6,,1,127,6,genus,Daylily,Hemerocallis,
1766138,6,7,1,62,7,multispecies,Cherry,Prunus,
1766146,6,,1,127,6,genus,Daylily,Hemerocallis,
1766152,5,6,1,96,8,species,Black mulberry,Morus nigra,
1766153,5,6,1,96,8,species,Black mulberry,Morus nigra,
1766151,5,6,1,96,8,species,Black mulberry,Morus nigra,
1766181,6,7,1,92,6,genus,Mulberry,Morus,
1766349,6,7,1,62,7,multispecies,Cherry,Prunus,
1766162,6,7,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1766165,6,7,2,149,6,genus,Nettle,Urtica,
1766165,6,7,2,232,8,species,Stinging nettle,Urtica dioica,
1766168,6,7,1,186,8,species,Chokecherry,Prunus virginiana,
1766170,5,6,1,92,6,genus,Mulberry,Morus,
1766182,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1766185,6,8,1,3990,9,subspecies,Santa Rosa plum,Prunus salicina 'Santa Rosa',
1766186,5,8,1,79,8,species,Apricot,Prunus armeniaca,
1766188,6,,1,3990,9,subspecies,Santa Rosa plum,Prunus salicina 'Santa Rosa',
1766191,5,7,1,1194,8,species,American elderberry,Sambucus canadensis,
1766148,6,6,1,92,6,genus,Mulberry,Morus,
1766167,6,7,1,92,6,genus,Mulberry,Morus,
1766571,6,7,1,62,7,multispecies,Cherry,Prunus,
1766413,9,10,1,70,6,genus,Chestnut,Castanea,
1766408,7,9,1,48,7,multispecies,Blackberry,Rubus,
1766416,6,8,4,122,7,multispecies,Raspberry,Rubus,
1766416,6,8,4,630,8,species,Blackcurrant,Ribes nigrum,
1766416,6,8,4,106,6,genus,Currant,Ribes,
1766416,6,8,4,2547,6,genus,Vaccinium,Vaccinium,
1766549,6,,1,127,6,genus,Daylily,Hemerocallis,
1766637,7,8,1,122,7,multispecies,Raspberry,Rubus,
1766187,5,8,1,18,8,species,Loquat,Eriobotrya japonica,
1766189,6,,1,3990,9,subspecies,Santa Rosa plum,Prunus salicina 'Santa Rosa',
1517392,9,10,1,4989,9,subspecies,Purple-leaf plum,Prunus cerasifera,
1766244,7,7,1,369,8,species,Large-leaved linden,Tilia platyphyllos,
1766248,5,7,1,196,8,species,Thimbleberry,Rubus parviflorus,
1766249,6,7,1,196,8,species,Thimbleberry,Rubus parviflorus,
1766253,6,7,1,1,7,multispecies,Plum,Prunus,
1766257,6,7,1,2273,8,species,Juneberry,Amelanchier lamarckii,
1766261,6,8,1,115,6,genus,Serviceberry,Amelanchier,
1766254,6,7,1,62,7,multispecies,Cherry,Prunus,
1766263,6,7,1,96,8,species,Black mulberry,Morus nigra,
1766279,7,7,1,121,8,species,Sour cherry,Prunus cerasus,
1766283,6,7,1,48,7,multispecies,Blackberry,Rubus,
1766311,10,11,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
594139,6,7,1,121,8,species,Sour cherry,Prunus cerasus,
1766314,4,11,2,1956,8,species,Prickly pear,Opuntia ficus-indica,
1766307,8,9,1,106,6,genus,Currant,Ribes,
1766308,8,9,1,106,6,genus,Currant,Ribes,
1766310,8,10,1,631,8,species,Trifoliate orange,Citrus trifoliata,Poncirus trifoliata
1766321,6,7,1,173,8,species,Red mulberry,Morus rubra,
1766350,8,9,1,48,7,multispecies,Blackberry,Rubus,
1766332,6,7,1,1,7,multispecies,Plum,Prunus,
1766340,6,,1,115,6,genus,Serviceberry,Amelanchier,
1766412,6,8,1,122,7,multispecies,Raspberry,Rubus,
1766344,8,9,1,176,8,species,American cranberrybush,Viburnum trilobum,
1758772,7,7,1,4020,8,species,Creeping raspberry,Rubus hayata-koidzumii,"Rubus calycinoides, Rubus pentalobus, Rubus rolfei"
1766356,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1766359,6,7,1,173,8,species,Red mulberry,Morus rubra,
1766360,6,7,1,396,8,species,Saskatoon,Amelanchier alnifolia,
1766361,6,8,1,433,8,species,Blue elderberry,Sambucus cerulea,"Sambucus caerulea, Sambucus neomexicana"
1766365,6,7,1,114,6,genus,Apple,Malus,
1766366,7,,1,7,8,species,Avocado,Persea americana,
1766414,6,7,1,62,7,multispecies,Cherry,Prunus,
1766375,7,,1,701,8,species,Wine raspberry,Rubus phoenicolasius,
1766378,7,7,1,186,8,species,Chokecherry,Prunus virginiana,
1766379,7,7,1,121,8,species,Sour cherry,Prunus cerasus,
1766358,6,7,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1766364,9,,1,96,8,species,Black mulberry,Morus nigra,
1766374,7,,1,701,8,species,Wine raspberry,Rubus phoenicolasius,
1766390,7,7,1,186,8,species,Chokecherry,Prunus virginiana,
1766399,3,7,1,173,8,species,Red mulberry,Morus rubra,
1766405,7,10,1,92,6,genus,Mulberry,Morus,
1766404,7,9,1,48,7,multispecies,Blackberry,Rubus,
1766406,10,,1,73,6,genus,Walnut,Juglans,
1766407,6,8,2,62,7,multispecies,Cherry,Prunus,
1766407,6,8,2,1,7,multispecies,Plum,Prunus,
1766409,6,9,1,2422,8,species,Red raspberry,Rubus idaeus,
1766410,6,10,2,73,6,genus,Walnut,Juglans,
1766410,6,10,2,62,7,multispecies,Cherry,Prunus,
1766411,6,,1,121,8,species,Sour cherry,Prunus cerasus,
1766417,6,7,1,1,7,multispecies,Plum,Prunus,
1766418,5,8,1,1844,8,species,Woodland strawberry,Fragaria vesca,
1766420,9,,1,74,6,genus,Elderberry,Sambucus,
1766421,7,8,1,122,7,multispecies,Raspberry,Rubus,
1766400,9,10,1,1885,9,subspecies,Bartlett pear,Pyrus communis 'Bartlett',
1766422,7,9,2,122,7,multispecies,Raspberry,Rubus,
1766422,7,9,2,48,7,multispecies,Blackberry,Rubus,
1766415,7,9,1,48,7,multispecies,Blackberry,Rubus,
1766435,6,,1,74,6,genus,Elderberry,Sambucus,
1766436,6,,1,854,6,genus,Mullein,Verbascum,
1766438,3,6,1,173,8,species,Red mulberry,Morus rubra,
1755974,7,9,1,2523,6,genus,Rubus,Rubus,
1766158,6,8,1,92,6,genus,Mulberry,Morus,
1766446,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1766457,7,7,1,48,7,multispecies,Blackberry,Rubus,
1766460,6,7,1,48,7,multispecies,Blackberry,Rubus,
1766447,6,8,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1766456,6,7,1,48,7,multispecies,Blackberry,Rubus,
1766467,7,,1,1426,8,species,Black raspberry,Rubus occidentalis,
1766455,6,7,1,4942,8,species,Blackberry,Rubus fruticosus,
1766459,7,,1,48,7,multispecies,Blackberry,Rubus,
1766458,6,7,1,48,7,multispecies,Blackberry,Rubus,
1766461,6,7,1,92,6,genus,Mulberry,Morus,
1766462,6,6,1,62,7,multispecies,Cherry,Prunus,
1766463,6,6,1,62,7,multispecies,Cherry,Prunus,
1766466,6,7,1,296,8,species,Sweet cherry,Prunus avium,
1766465,6,6,1,296,8,species,Sweet cherry,Prunus avium,
1766471,7,8,1,4567,9,subspecies,White mulberry,Morus alba 'Laciniata',
606651,9,10,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1766472,7,8,1,4567,9,subspecies,White mulberry,Morus alba 'Laciniata',
1766501,7,7,1,96,8,species,Black mulberry,Morus nigra,
1766504,6,8,1,123,7,multispecies,Black raspberry,Rubus,
1766503,7,8,1,73,6,genus,Walnut,Juglans,
1766506,7,8,1,16,6,genus,Grape,Vitis,
1766509,7,,1,92,6,genus,Mulberry,Morus,
1766513,7,8,1,92,6,genus,Mulberry,Morus,
1766519,6,7,1,62,7,multispecies,Cherry,Prunus,
1766521,7,7,1,432,8,species,Redcurrant,Ribes rubrum,
1766522,9,9,1,112,8,species,Persian walnut,Juglans regia,
1766525,6,9,1,92,6,genus,Mulberry,Morus,
1758504,7,9,1,2523,6,genus,Rubus,Rubus,
1766543,6,7,1,432,8,species,Redcurrant,Ribes rubrum,
1766544,6,7,1,432,8,species,Redcurrant,Ribes rubrum,
1766545,6,7,1,432,8,species,Redcurrant,Ribes rubrum,
1766546,4,9,1,322,8,species,Black elderberry,Sambucus nigra,
1766547,7,8,1,92,6,genus,Mulberry,Morus,
1766551,7,8,1,48,7,multispecies,Blackberry,Rubus,
